Time,MCC / MNC,Cell Id,SSB NR-ARFCN​ (PCell),RSSI,PCI​ (PCell),SS-RSRP​ (PCell),SS-RSRQ​ (PCell),IP Thrpt DL,IP Thrpt UL,Network Thrpt DL,Network Thrpt UL,Test TCP frames,Test TCP bytes,Test TCP frames lost,Test TCP frames OoO,Test TCP window full,Cell ID,SS-RSRP​ (PCell),SS-RSRQ​ (PCell),SS-SINR​ (PCell),SSB NR-ARFCN / PCI​ (PCell),PCI / SSB​ (PCell),Num PDSCH Carrier,Num Slots​ (PCell),Num PUSCH Carrier,Num Slots​ (PCell),Bytes Transferred​ (PCell),Bytes Transferred​ (PCell),Sched PUSCH Thp​ (PCell),Net PUSCH Thp​ (PCell),Retransmission​ (PCell),Average TB Size​ (PCell),Num of TBs​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),PUSCH TxPower​ (PCell),PUSCH Pathloss,Max Num Layers,Modulation​ (PCell),Layer,MAC UL Thp,Sched PDSCH Thp​ (PCell),Net PDSCH Thp​ (PCell),BLER​ (PCell),Average TB Size​ (PCell),Num of TBs​ (PCell),Average RBs​ (PCell),Average REs,Average MCS Index​ (PCell),Average Code Rate​ (PCell),Max Num Layers,Modulation​ (PCell),Layer,Aggregation Level​ (PCell),MAC DL Thp,Max MIMO-Layers CB PUSCH,Max MIMO-Layers PDSCH,Lat,Long,Sats used,Speed o.g.,Altitude,GPS status,Last update,Accuracy,Last started test,Campaign name,Cycles,Test success rate,Date & Time,Test KPI type,Test KPI avg,Test KPI worst,Tests done,Test KPI best,Test KPI last,Intermediate KPI
2023-03-17 10:11:36.510,- / -,,649920,,50,-86.0,5.1,0.0,0.002,0.004,0.157,,,,,,,-86.0,5.1,22.5,649920/50,50/0,1,2,1,33,186,9933,0.157,0.157,0.0,301.0,33,3,28.0,13.0,,,64-QAM: 100.0,,0.089,0.004,0.004,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003096,13.885071,16,0,167.1,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:36.590,- / -,,649920,,50,-86.0,5.1,0.0,0.002,0.004,0.157,,,,,,,-86.0,5.1,22.5,649920/50,50/0,1,2,1,34,186,10234,0.157,0.157,0.0,301.0,34,3,28.0,19.0,,,64-QAM: 100.0,,0.089,0.004,0.004,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003096,13.885071,16,0,167.1,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:36.600,- / -,,649920,,50,-86.0,5.1,0.0,0.002,0.004,0.157,,,,,,,-86.0,5.1,22.5,649920/50,50/0,1,2,1,34,186,10234,0.157,0.157,0.0,301.0,34,3,28.0,19.0,,,64-QAM: 100.0,,0.131,0.004,0.004,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003096,13.885071,16,0,167.1,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:36.700,- / -,,649920,,50,-86.0,5.1,0.0,0.002,0.004,0.157,,,,,,,-86.0,5.1,22.5,649920/50,50/0,1,2,1,34,186,10234,0.157,0.157,0.0,301.0,34,3,28.0,19.0,,,64-QAM: 100.0,,0.131,0.004,0.004,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003096,13.885066,16,1,166.9,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:36.755,- / -,,649920,,50,-86.0,5.1,0.0,0.002,0.004,0.157,,,,,,,-86.0,5.1,22.5,649920/50,50/0,1,2,1,34,246,10234,0.157,0.157,0.0,301.0,34,3,28.0,19.0,,,64-QAM: 100.0,,0.131,0.004,0.004,0.0,123.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003096,13.885066,16,1,166.9,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:37.80,- / -,,649920,,50,-86.0,5.1,0.0,0.002,0.004,0.157,,,,,,,-86.0,5.1,22.5,649920/50,50/0,1,2,1,33,246,9933,0.157,0.157,0.0,301.0,33,3,28.0,19.4,,,64-QAM: 100.0,,0.131,0.004,0.004,0.0,123.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003096,13.885066,16,1,166.9,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:37.110,- / -,,649920,,50,-83.9,4.9,0.0,0.002,0.004,0.157,,,,,,,-83.9,4.9,22.5,649920/50,50/0,1,2,1,33,246,9933,0.157,0.157,0.0,301.0,33,3,28.0,19.4,,,64-QAM: 100.0,,0.131,0.004,0.004,0.0,123.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003096,13.885066,16,1,166.9,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:37.265,- / -,,649920,,50,-83.9,4.9,0.0,0.002,0.002,0.157,,,,,,,-83.9,4.9,22.5,649920/50,50/0,1,2,1,33,246,9933,0.157,0.157,0.0,301.0,33,3,28.0,19.4,,,64-QAM: 100.0,,0.131,0.004,0.004,0.0,123.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003096,13.885066,16,1,166.9,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:37.265,- / -,,649920,,50,-83.9,4.9,0.0,0.002,0.002,0.157,,,,,,,-83.9,4.9,22.5,649920/50,50/0,1,1,1,33,123,9933,0.157,0.157,0.0,301.0,33,3,28.0,19.4,,,64-QAM: 100.0,,0.131,0.002,0.002,0.0,123.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003096,13.885066,16,1,166.9,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:37.500,- / -,,649920,,50,-83.9,4.9,0.0,0.001,0.002,0.157,,,,,,,-83.9,4.9,22.5,649920/50,50/0,1,1,1,33,123,9933,0.157,0.157,0.0,301.0,33,3,28.0,19.4,,,64-QAM: 100.0,,0.131,0.002,0.002,0.0,123.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003096,13.885066,16,1,166.9,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:37.590,- / -,,649920,,50,-83.9,4.9,0.0,0.001,0.002,0.157,,,,,,,-83.9,4.9,22.5,649920/50,50/0,1,1,1,34,123,10234,0.157,0.157,0.0,301.0,34,3,28.0,14.9,,,64-QAM: 100.0,,0.131,0.002,0.002,0.0,123.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003096,13.885066,16,1,166.9,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:37.595,- / -,,649920,,50,-83.2,4.7,0.0,0.001,0.002,0.157,,,,,,,-83.2,4.7,22.5,649920/50,50/0,1,1,1,34,123,10234,0.157,0.157,0.0,301.0,34,3,28.0,14.9,,,64-QAM: 100.0,,0.131,0.002,0.002,0.0,123.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003096,13.885066,16,1,166.9,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:37.700,- / -,,649920,,50,-83.2,4.7,0.0,0.001,0.002,0.157,,,,,,,-83.2,4.7,22.5,649920/50,50/0,1,1,1,34,123,10234,0.157,0.157,0.0,301.0,34,3,28.0,14.9,,,64-QAM: 100.0,,0.131,0.002,0.002,0.0,123.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003094,13.885051,17,2,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:37.790,- / -,,649920,,50,-83.2,4.7,0.0,0.001,0.001,0.157,,,,,,,-83.2,4.7,22.5,649920/50,50/0,1,1,1,34,123,10234,0.157,0.157,0.0,301.0,34,3,28.0,14.9,,,64-QAM: 100.0,,0.131,0.002,0.002,0.0,123.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003094,13.885051,17,2,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:37.790,- / -,,649920,,50,-83.2,4.7,0.0,0.001,0.001,0.157,,,,,,,-83.2,4.7,22.5,649920/50,50/0,1,1,1,34,63,10234,0.157,0.157,0.0,301.0,34,3,28.0,14.9,,,64-QAM: 100.0,,0.131,0.001,0.001,0.0,63.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003094,13.885051,17,2,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:37.995,- / -,,649920,,50,-83.2,4.7,0.0,0.002,0.001,0.157,,,,,,,-83.2,4.7,22.5,649920/50,50/0,1,1,1,34,63,10234,0.157,0.157,0.0,301.0,34,3,28.0,14.9,,,64-QAM: 100.0,,0.131,0.001,0.001,0.0,63.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003094,13.885051,17,2,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:38.85,- / -,,649920,,50,-81.1,4.8,0.0,0.002,0.001,0.157,,,,,,,-81.1,4.8,22.5,649920/50,50/0,1,1,1,34,63,10234,0.157,0.157,0.0,301.0,34,3,28.0,14.9,,,64-QAM: 100.0,,0.131,0.001,0.001,0.0,63.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003094,13.885051,17,2,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:38.85,- / -,,649920,,50,-81.1,4.8,0.0,0.002,0.001,0.157,,,,,,,-81.1,4.8,22.5,649920/50,50/0,1,1,1,33,63,9933,0.157,0.157,0.0,301.0,33,3,28.0,12.3,,,64-QAM: 100.0,,0.131,0.001,0.001,0.0,63.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003094,13.885051,17,2,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:38.205,- / -,,649920,,50,-81.1,4.8,0.0,0.002,0.002,0.157,,,,,,,-81.1,4.8,22.5,649920/50,50/0,1,1,1,33,63,9933,0.157,0.157,0.0,301.0,33,3,28.0,12.3,,,64-QAM: 100.0,,0.131,0.001,0.001,0.0,63.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003094,13.885051,17,2,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:38.205,- / -,,649920,,50,-81.1,4.8,0.0,0.002,0.002,0.157,,,,,,,-81.1,4.8,22.5,649920/50,50/0,1,2,1,33,120,9933,0.157,0.157,0.0,301.0,33,3,28.0,12.3,,,64-QAM: 100.0,,0.131,0.002,0.002,0.0,60.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003094,13.885051,17,2,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:38.500,- / -,,649920,,50,-81.1,4.8,0.0,0.004,0.002,0.157,,,,,,,-81.1,4.8,22.5,649920/50,50/0,1,2,1,33,120,9933,0.157,0.157,0.0,301.0,33,3,28.0,12.3,,,64-QAM: 100.0,,0.131,0.002,0.002,0.0,60.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003094,13.885051,17,2,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:38.550,- / -,,649920,,50,-81.1,4.8,0.0,0.004,0.004,0.157,,,,,,,-81.1,4.8,22.5,649920/50,50/0,1,2,1,33,120,9933,0.157,0.157,0.0,301.0,33,3,28.0,12.3,,,64-QAM: 100.0,,0.131,0.002,0.002,0.0,60.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003094,13.885051,17,2,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:38.550,- / -,,649920,,50,-81.1,4.8,0.0,0.004,0.004,0.157,,,,,,,-81.1,4.8,22.5,649920/50,50/0,1,3,1,33,189,9933,0.157,0.157,0.0,301.0,33,3,28.0,12.3,,,64-QAM: 100.0,,0.131,0.004,0.004,0.0,63.0,3,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003094,13.885051,17,2,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:38.595,- / -,,649920,,50,-81.1,4.8,0.0,0.004,0.004,0.159,,,,,,,-81.1,4.8,22.5,649920/50,50/0,1,3,1,33,189,9933,0.157,0.157,0.0,301.0,33,3,28.0,12.3,,,64-QAM: 100.0,,0.131,0.004,0.004,0.0,63.0,3,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003094,13.885051,17,2,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:38.595,- / -,,649920,,50,-81.1,4.8,0.0,0.004,0.004,0.159,,,,,,,-81.1,4.8,22.5,649920/50,50/0,1,3,1,34,189,10338,0.159,0.159,0.0,304.1,34,3,28.0,11.9,,,64-QAM: 100.0,,0.131,0.004,0.004,0.0,63.0,3,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003094,13.885051,17,2,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:38.600,- / -,,649920,,50,-81.1,4.8,0.0,0.004,0.004,0.159,,,,,,,-81.1,4.8,22.5,649920/50,50/0,1,3,1,34,189,10338,0.159,0.159,0.0,304.1,34,3,28.0,11.9,,,64-QAM: 100.0,,0.13,0.004,0.004,0.0,63.0,3,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003094,13.885051,17,2,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:38.685,- / -,,649920,,50,-80.3,4.8,0.0,0.004,0.004,0.159,,,,,,,-80.3,4.8,22.3,649920/50,50/0,1,3,1,34,189,10338,0.159,0.159,0.0,304.1,34,3,28.0,11.9,,,64-QAM: 100.0,,0.13,0.004,0.004,0.0,63.0,3,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003094,13.885051,17,2,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:38.685,- / -,,649920,,50,-80.3,4.8,0.0,0.004,0.004,0.159,,,,,,,-80.3,4.8,22.3,649920/50,50/0,1,3,1,34,189,10338,0.159,0.159,0.0,304.1,34,3,28.0,11.9,,,64-QAM: 100.0,,0.13,0.004,0.004,0.0,63.0,3,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003091,13.885032,17,3,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:39.0,- / -,,649920,,50,-80.3,4.8,0.0,0.001,0.004,0.159,,,,,,,-80.3,4.8,22.3,649920/50,50/0,1,3,1,34,189,10338,0.159,0.159,0.0,304.1,34,3,28.0,11.9,,,64-QAM: 100.0,,0.13,0.004,0.004,0.0,63.0,3,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003091,13.885032,17,3,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:39.85,- / -,,649920,,50,-80.3,4.8,0.0,0.001,0.004,0.159,,,,,,,-80.3,4.8,22.3,649920/50,50/0,1,3,1,33,189,10037,0.159,0.159,0.0,304.2,33,3,28.0,8.8,,,64-QAM: 100.0,,0.13,0.004,0.004,0.0,63.0,3,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003091,13.885032,17,3,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:39.155,- / -,,649920,,50,-79.0,4.7,0.0,0.001,0.004,0.159,,,,,,,-79.0,4.7,22.2,649920/50,50/0,1,3,1,33,189,10037,0.159,0.159,0.0,304.2,33,3,28.0,8.8,,,64-QAM: 100.0,,0.13,0.004,0.004,0.0,63.0,3,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003091,13.885032,17,3,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:39.300,- / -,,649920,,50,-79.0,4.7,0.0,0.001,0.002,0.159,,,,,,,-79.0,4.7,22.2,649920/50,50/0,1,3,1,33,189,10037,0.159,0.159,0.0,304.2,33,3,28.0,8.8,,,64-QAM: 100.0,,0.13,0.004,0.004,0.0,63.0,3,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003091,13.885032,17,3,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:39.300,- / -,,649920,,50,-79.0,4.7,0.0,0.001,0.002,0.159,,,,,,,-79.0,4.7,22.2,649920/50,50/0,1,2,1,33,186,10037,0.159,0.159,0.0,304.2,33,3,28.0,8.8,,,64-QAM: 100.0,,0.13,0.002,0.002,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003091,13.885032,17,3,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:39.495,- / -,,649920,,50,-79.0,4.7,0.0,0.002,0.002,0.159,,,,,,,-79.0,4.7,22.2,649920/50,50/0,1,2,1,33,186,10037,0.159,0.159,0.0,304.2,33,3,28.0,8.8,,,64-QAM: 100.0,,0.13,0.002,0.002,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003091,13.885032,17,3,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:39.595,- / -,,649920,,50,-79.0,4.7,0.0,0.002,0.002,0.159,,,,,,,-79.0,4.7,22.2,649920/50,50/0,1,2,1,34,186,10338,0.159,0.159,0.0,304.1,34,3,28.0,13.5,,,64-QAM: 100.0,,0.13,0.002,0.002,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003091,13.885032,17,3,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:39.600,- / -,,649920,,50,-79.0,4.7,0.0,0.002,0.002,0.159,,,,,,,-79.0,4.7,22.2,649920/50,50/0,1,2,1,34,186,10338,0.159,0.159,0.0,304.1,34,3,28.0,13.5,,,64-QAM: 100.0,,0.133,0.002,0.002,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003091,13.885032,17,3,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:39.630,- / -,,649920,,50,-79.0,4.7,0.0,0.002,0.003,0.159,,,,,,,-79.0,4.7,22.2,649920/50,50/0,1,2,1,34,186,10338,0.159,0.159,0.0,304.1,34,3,28.0,13.5,,,64-QAM: 100.0,,0.133,0.002,0.002,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003091,13.885032,17,3,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:39.630,- / -,,649920,,50,-79.0,4.7,0.0,0.002,0.003,0.159,,,,,,,-79.0,4.7,22.2,649920/50,50/0,1,1,1,34,123,10338,0.159,0.159,0.0,304.1,34,3,28.0,13.5,,,64-QAM: 100.0,,0.133,0.003,0.003,0.0,123.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003091,13.885032,17,3,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:39.640,- / -,,649920,,50,-80.1,4.5,0.0,0.002,0.003,0.159,,,,,,,-80.1,4.5,22.3,649920/50,50/0,1,1,1,34,123,10338,0.159,0.159,0.0,304.1,34,3,28.0,13.5,,,64-QAM: 100.0,,0.133,0.003,0.003,0.0,123.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003091,13.885032,17,3,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:39.715,- / -,,649920,,50,-80.1,4.5,0.0,0.002,0.003,0.159,,,,,,,-80.1,4.5,22.3,649920/50,50/0,1,1,1,34,123,10338,0.159,0.159,0.0,304.1,34,3,28.0,13.5,,,64-QAM: 100.0,,0.133,0.003,0.003,0.0,123.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003089,13.885014,17,3,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:40.0,- / -,,649920,,50,-80.1,4.5,0.0,0.001,0.003,0.159,,,,,,,-80.1,4.5,22.3,649920/50,50/0,1,1,1,34,123,10338,0.159,0.159,0.0,304.1,34,3,28.0,13.5,,,64-QAM: 100.0,,0.133,0.003,0.003,0.0,123.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003089,13.885014,17,3,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:40.90,- / -,,649920,,50,-80.1,4.5,0.0,0.001,0.003,0.159,,,,,,,-80.1,4.5,22.3,649920/50,50/0,1,1,1,33,123,10037,0.159,0.159,0.0,304.2,33,3,28.0,14.5,,,64-QAM: 100.0,,0.133,0.003,0.003,0.0,123.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003089,13.885014,17,3,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:40.125,- / -,,649920,,50,-81.1,4.6,0.0,0.001,0.003,0.159,,,,,,,-81.1,4.6,22.2,649920/50,50/0,1,1,1,33,123,10037,0.159,0.159,0.0,304.2,33,3,28.0,14.5,,,64-QAM: 100.0,,0.133,0.003,0.003,0.0,123.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003089,13.885014,17,3,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:40.320,- / -,,649920,,50,-81.1,4.6,0.0,0.001,0.002,0.159,,,,,,,-81.1,4.6,22.2,649920/50,50/0,1,1,1,33,123,10037,0.159,0.159,0.0,304.2,33,3,28.0,14.5,,,64-QAM: 100.0,,0.133,0.003,0.003,0.0,123.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003089,13.885014,17,3,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:40.320,- / -,,649920,,50,-81.1,4.6,0.0,0.001,0.002,0.159,,,,,,,-81.1,4.6,22.2,649920/50,50/0,1,2,1,33,186,10037,0.159,0.159,0.0,304.2,33,3,28.0,14.5,,,64-QAM: 100.0,,0.133,0.002,0.002,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003089,13.885014,17,3,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:40.365,- / -,,649920,,50,-81.1,4.6,0.0,0.001,0.041,0.159,,,,,,,-81.1,4.6,22.2,649920/50,50/0,1,2,1,33,186,10037,0.159,0.159,0.0,304.2,33,3,28.0,14.5,,,64-QAM: 100.0,,0.133,0.002,0.002,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003089,13.885014,17,3,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:40.365,- / -,,649920,,50,-81.1,4.6,0.0,0.001,0.041,0.159,,,,,,,-81.1,4.6,22.2,649920/50,50/0,1,2,1,33,239,10037,0.159,0.159,0.0,304.2,33,3,28.0,14.5,,,64-QAM: 100.0,,0.133,0.041,0.041,0.0,119.5,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003089,13.885014,17,3,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:40.500,- / -,,649920,,50,-81.1,4.6,0.0,0.007,0.041,0.159,,,,,,,-81.1,4.6,22.2,649920/50,50/0,1,2,1,33,239,10037,0.159,0.159,0.0,304.2,33,3,28.0,14.5,,,64-QAM: 100.0,,0.133,0.041,0.041,0.0,119.5,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003089,13.885014,17,3,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:40.600,- / -,,649920,,50,-80.4,4.9,0.0,0.007,0.041,0.159,,,,,,,-80.4,4.9,22.4,649920/50,50/0,1,2,1,33,239,10037,0.159,0.159,0.0,304.2,33,3,28.0,14.5,,,64-QAM: 100.0,,0.133,0.041,0.041,0.0,119.5,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003089,13.885014,17,3,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:40.600,- / -,,649920,,50,-80.4,4.9,0.0,0.007,0.041,0.159,,,,,,,-80.4,4.9,22.4,649920/50,50/0,1,2,1,34,239,10338,0.159,0.159,0.0,304.1,34,3,28.0,14.3,,,64-QAM: 100.0,,0.133,0.041,0.041,0.0,119.5,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003089,13.885014,17,3,166.8,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:40.685,- / -,,649920,,50,-80.4,4.9,0.0,0.007,0.041,0.159,,,,,,,-80.4,4.9,22.4,649920/50,50/0,1,2,1,34,239,10338,0.159,0.159,0.0,304.1,34,3,28.0,14.3,,,64-QAM: 100.0,,0.133,0.041,0.041,0.0,119.5,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003086,13.885005,17,3,166.7,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:41.0,- / -,,649920,,50,-80.4,4.9,0.0,0.0,0.041,0.159,,,,,,,-80.4,4.9,22.4,649920/50,50/0,1,2,1,34,239,10338,0.159,0.159,0.0,304.1,34,3,28.0,14.3,,,64-QAM: 100.0,,0.133,0.041,0.041,0.0,119.5,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003086,13.885005,17,3,166.7,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:11:41.95,- / -,,649920,,50,-80.4,4.9,0.0,0.0,0.041,0.159,,,,,,,-80.4,4.9,22.4,649920/50,50/0,1,2,1,33,239,10037,0.159,0.159,0.0,304.2,33,3,28.0,18.9,,,64-QAM: 100.0,,0.133,0.041,0.041,0.0,119.5,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003086,13.885005,17,3,166.7,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
